,nbr_retweet,period,botscore,cleaned_tweet,identity,retweet
2384,0,2,0.413569897933165,china facing grave situation president jinping wuhan deadly coronavirus chinavirus coronavirus wuhancoronavirus china wuhan coronoavirus chinacoronavirus xijinping ,Human,0
2385,0,2,0.5156433305312286,if one could return one month wuhan would save catastrophe no would ninth person accused spreading rumours china coronavirus ccp chinazi comqhyawsxpk,Bot,0
2386,0,2,0.10328573467123618,china  chinese people coronavirus early february warn researcher uk warning number coronavirus case turn exponential january   ,Human,0
2387,2,2,0.49505756400804624,south china morning post coronavirus update  confirmed case  confirmed death wuhanacuterespiratorysyndrome coronavirus wuhanflu ncov ncov ncov,Human,2
2388,0,2,0.08899515596679244,china world largest manufacturer account onesixth global economic output coronavirus significant impact global economy ,Human,0
2389,0,2,0.413569897933165,american citizen evacuated wuhan china flew california additional screening coronavirus landing anchorage alaska coronavirus,Human,0
2390,3,2,0.05624491210051878,breaking first human human transmission coronavirus u patient infected coronavirus transmitted someone never went china life chicago  confirmed case u,Human,3
2391,0,2,0.13802618960216584,wilburross coronavirus help bring job back u china ,Human,0
2392,2,2,0.49505756400804624,south china morning post coronavirus update  confirmed case  confirmed death wuhanacuterespiratorysyndrome coronavirus wuhanflu ncov ncov ncov,Human,2
2393,0,2,0.7855076010068447,coronavirus transmitted human back animal ramification concerning global food supply well additional transmission vectorwuhan unitednations chinacoronavirus chinapneumonia coronavirusoutbreak virus question answer,Bot,0
2394,1,2,0.5768086562548855,coronavirus see picture videos street china its armageddon arrived cruise ship italy suspected case  passenger stranded unable leave ship poseidon adventure still nightmare board,Bot,1
2395,0,2,0.19466773728450495,cphi make cefalexin used bronchitis pneumonia respiratory tract infection pure china coronavirus play ,Human,0
2396,1,2,0.08899515596679244, confirmed coronavirus case au  case mainland china least  dead coronavirus comjnjwtebds,Human,1
2397,1,2,0.15881746424200632,every person arriving china go quarantine period screening fever enoughserious action needed prevent pakistan fatal coronavirusoutbreak coronavirus officialdgispr imrankhanpti peaceforchange,Human,1
2398,0,2,0.22179568769021463,virus case escalate first persontoperson transmission coronavirus usa reported number case china grow  one day plus live update via washingtonpost,Human,0
2399,0,2,0.25152334764543,people china aloud board flight point virus way dangerous might symptom may still carrying virus coronavirus coronavirusoutbreak,Human,0
2400,0,2,0.06078011352084069, briton china coronavirus risk spreading deadly illness keep there cnews brexiteve,Human,0
2401,0,2,0.15881746424200632,government flying people home china placing quarantine merseyside thats worried possible outbreak therefore stopping liverpool winning league coronavirus nootherwaytostoptgereds lfc,Human,0
2402,0,2,0.1701324265302999,cdcgov confirmed thursday nations first persontoperson transmission coronavirus already killed least  people china coronavirus infectiousdisease wuhan luminex publichealth ncov health ,Human,0
2403,0,2,0.2079055732880228,person mingling getting infected lockdown person travelled back remote village china going cause outbreak expand immensely chinese govt focusing major urban area remote area coronavirus,Human,0
2404,0,2,0.09590276214117437,amazon restricts china business travel due wuhan coronavirus ,Human,0
2405,0,2,0.09590276214117437,breaking coronavirus russia russian railway cancel order terminate freight traffic china,Human,0
2406,0,2,0.14812070832967303,plus china factory shut today could shut till feb th like factory due coronavirus,Human,0
2407,0,2,0.08899515596679244,wow damage control damage done manage take precaution full blown outbreak ban flight china potus  coronavirus wahun banchinaflights coronavirusoutbreak,Human,0
2408,0,2,0.06565556198004287,walking thru china town earlier tell kind fear went thru heart imnotracist coronavirus,Human,0
2409,39,2,0.05202936550695904,un sends almost  protective suit  mask wuhan china help combat spread coronavirus comqfzrgh,Human,39
2410,0,2,0.04811366570775446,current new coronavirus strain number  confirmed case worldwide least  death reported china six case found united state world health organization decides today whether declare epidemic international public health emergency,Human,0
2411,1,2,0.11956986651967942,u reported st confirmed case persontoperson spread wuhan coronavirus per u center disease control cdc marking th case u  ppl investigation  tested ve  ve w  ppl traveled wuhan china outbreak comqdzwcshl,Human,1
2412,0,2,0.09590276214117437,brilliant idea lets stop buying stuff china coronavirus over,Human,0
2413,0,2,0.10328573467123618,suppression coronavirus news ccp china delay handling socalled virus data even shared world world pay it virus highly unnatural make story terrifying boycottchina ,Human,0
2414,0,2,0.19466773728450495,reupping suggested reading pandemic spillover animal infection onto human population light ongoing coronavirus outbreak china,Human,0
2415,3,2,0.19466773728450495,iamnotavirus no chinese allowed no sda alowed bill barr likened john baptist repent middaypowersurge coronavirus repent chinacoronavirus,Human,3
2416,0,2,0.19466773728450495,last british airway flight arrived unitedkingdom china carrier suspended booking direct flight london beijing shanghai march following travel warning due coronavirus coronavirus outbreak ,Human,0
2417,1,2,0.49505756400804624,government decided uk ground zero coronavirus going  mile house thanks fricking bunch left china nobody forced go,Human,1
2418,267,2,0.06565556198004287,were glad report china accept offer u public health expert part who mission china responding coronavirus outbreak continue communicate closely chinese who counterpart day ahead,Human,267
2419,1,2,0.14812070832967303,afp israel bar flight china coronavirus epidemic,Human,1
2420,0,2,0.5156433305312286,persontoperson transmission seen least country outside china  japan vietnam germany taiwan coronavirus taiwan part china,Bot,0
2421,0,2,0.05624491210051878, coronavirus suspect delhiindian govt stopped indiachina commercial flight much earlier country  cr ppl poor healthcare service india cant afford that,Human,0
2422,27,2,0.25152334764543,st case person contracting novel coronavirus another person u confirmed patient traveled china chicago resident spouse first confirmed travelrelated case illinois ,Human,27
2423,0,2,0.7409598586102422,coronavirus china could threaten pharma ingredient source,Bot,0
2424,0,2,0.19466773728450495,dog lover china buy face mask dog coronavirus fear ,Human,0
2425,0,2,0.06565556198004287,health official thursday reported first u case persontoperson spread new virus china detail,Human,0
2426,0,2,0.3551862170861128,beaumonthospital specialist sam mcconkey warns  irish ppl could contract coronavirus within matter week dublin doctor work specialist beaumont said data china shown  people diagnosed disease may die,Human,0
2427,0,2,0.8669901931103381,sport neither tradition like chinese new year major sporting event saved canceled postponed china click,Bot,0
2428,3,2,0.09590276214117437,people returned china experiencing cough fever reaching healthcare provider checked show system working health official said coronavirus ontario,Human,3
2429,0,2,0.28378247513569405,china say death toll hit  india report first case coronavirus gold silver bullion metal goldnomics safe haven,Human,0
2430,7,2,0.1285158337598371,havent traveled china close contact confirmed positive case risk infection ncov low rapidly evolving situation latest update available novel coronavirus page,Human,7
2431,0,2,0.19466773728450495,coronavirus fallout trigger worry toronto s chinatown i hope repeat sars  virus virus racism,Human,0
2432,0,2,0.4744885412906753,coronavirus fallout trigger worry toronto s chinatown i hope repeat sars  virus virus racism,Human,0
2433,5,2,0.3184188561317807,first persontoperson spread coronavirus confirmed u chicago man infected wife traveled china coronavirus coronarvirus chicago,Human,5
2434,0,2,0.07651310672792835,hope learning lesson china stop eating everything fucking breathes im grossed rn disgusting coronavirus ,Human,0
2435,0,2,0.8242118832176379,persontoperson transmission seen least country outside china  japan vietnam germany taiwan coronavirus taiwan part china,Bot,0
2436,4,2,0.393746460000491,breaking pakistan leaving citizen behind show solidarity china fighting coronavirus people fucking insane pakistan china wuhan coronaoutbreak ,Human,4
2437,3,2,0.11956986651967942,honestly die cause someone china ate bat ill happy coronavirus,Human,3
2438,0,2,0.15881746424200632,demand imrankhanpti officialdgispr peaceforchange close china border stop every kind travelling trade including work cpec coronavirusoutbreak coronavirus,Human,0
2439,0,2,0.13802618960216584,coronavirusoutbreak coronavirus coronavirususa wuhan tibet cdc pandemic who coronavirusec russia epidemic viruschina eu italy quarantaine im worried update u report first case humantohuman transmission,Human,0
2440,1,2,0.15881746424200632,china given keep giving much world pray stand china facing hard time coronavirus chinadaily china pdchina comzbwueoqq,Human,1
2441,2,2,0.3742667881821624,coronavirus u report st case persontoperson spread ncov patient married chicago woman got sick returning trip wuhan china epicenter outbreak household workplace spread reported china,Human,2
